customer_id,customer_name,signup_date,gender,city,area,acquisition_channel
2274,Customer 2274,2025-03-08,Male,Kolkata,Salt Lake,Paid Ads
2275,Customer 2275,2025-01-08,Female,Kolkata,Howrah,Social Media
2276,Customer 2276,2023-07-23,Female,Bengaluru,HSR Layout,Paid Ads
2277,Customer 2277,2024-10-24,Male,Pune,Hinjewadi,Referral
2278,Customer 2278,2024-03-25,Female,Kolkata,Salt Lake,Organic
2279,Customer 2279,2024-03-29,Female,Hyderabad,Hitech City,Paid Ads
2280,Customer 2280,2024-03-05,Female,Hyderabad,Secunderabad,Paid Ads
2281,Customer 2281,2023-11-25,Male,Hyderabad,Madhapur,Organic
2282,Customer 2282,2024-03-15,Male,Delhi,North Delhi,Referral
2283,Customer 2283,2025-01-29,Male,Chennai,T Nagar,Paid Ads
2284,Customer 2284,2024-06-27,Female,Hyderabad,Gachibowli,Referral
2285,Customer 2285,2025-05-03,Male,Chennai,OMR,Paid Ads
2286,Customer 2286,2023-12-31,Male,Kolkata,Salt Lake,Paid Ads
2287,Customer 2287,2024-08-11,Female,Chennai,OMR,Paid Ads
2288,Customer 2288,2025-01-05,Female,Pune,Viman Nagar,Organic
2289,Customer 2289,2023-12-29,Female,Hyderabad,Secunderabad,Paid Ads
2290,Customer 2290,2024-06-26,Male,Pune,Koregaon Park,Referral
2291,Customer 2291,2023-07-11,Male,Kolkata,Gariahat,Referral
2292,Customer 2292,2023-11-22,Female,Delhi,South Delhi,Organic
2293,Customer 2293,2025-05-16,Female,Mumbai,Powai,Referral
2294,Customer 2294,2024-01-22,Male,Kolkata,Salt Lake,Referral
2295,Customer 2295,2024-07-02,Other,Hyderabad,Hitech City,Paid Ads
2296,Customer 2296,2024-07-09,Male,Bengaluru,Indiranagar,Paid Ads
2297,Customer 2297,2023-09-26,Female,Bengaluru,Koramangala,Social Media
2298,Customer 2298,2024-04-19,Female,Mumbai,Bandra,Referral
2299,Customer 2299,2024-03-30,Male,Pune,Kothrud,Organic
2300,Customer 2300,2024-01-27,Female,Kolkata,Gariahat,Organic
2301,Customer 2301,2023-06-20,Male,Bengaluru,Whitefield,Organic
2302,Customer 2302,2024-07-30,Male,Pune,Hinjewadi,Organic
2303,Customer 2303,2024-02-22,Female,Hyderabad,Madhapur,Paid Ads
2304,Customer 2304,2024-01-24,Female,Bengaluru,Koramangala,Paid Ads
2305,Customer 2305,2024-04-07,Male,Pune,Kothrud,Referral
2306,Customer 2306,2024-12-12,Female,Hyderabad,Madhapur,Referral
2307,Customer 2307,2024-03-31,Male,Pune,Kothrud,Paid Ads
2308,Customer 2308,2024-11-23,Male,Delhi,North Delhi,Referral
2309,Customer 2309,2023-08-13,Female,Hyderabad,Secunderabad,Social Media
2310,Customer 2310,2024-07-17,Female,Pune,Hinjewadi,Referral
2311,Customer 2311,2024-12-04,Male,Hyderabad,Gachibowli,Paid Ads
2312,Customer 2312,2023-07-30,Male,Chennai,Adyar,Social Media
2313,Customer 2313,2024-10-12,Female,Bengaluru,Indiranagar,Organic
2314,Customer 2314,2024-02-06,Male,Bengaluru,Electronic City,Paid Ads
2315,Customer 2315,2024-09-25,Male,Kolkata,Park Street,Organic
2316,Customer 2316,2024-07-13,Other,Chennai,Adyar,Referral
2317,Customer 2317,2023-12-31,Female,Bengaluru,Koramangala,Paid Ads
2318,Customer 2318,2024-03-26,Male,Hyderabad,Gachibowli,Referral
2319,Customer 2319,2024-03-29,Male,Kolkata,Salt Lake,Referral
2320,Customer 2320,2023-12-12,Male,Pune,Hinjewadi,Paid Ads
2321,Customer 2321,2024-05-30,Male,Chennai,Velachery,Social Media
2322,Customer 2322,2024-05-27,Male,Hyderabad,Madhapur,Referral
2323,Customer 2323,2023-10-22,Male,Pune,Koregaon Park,Social Media
2324,Customer 2324,2025-02-07,Female,Delhi,Central Delhi,Social Media
2325,Customer 2325,2024-03-19,Female,Pune,Koregaon Park,Social Media
2326,Customer 2326,2025-04-27,Male,Chennai,OMR,Referral
2327,Customer 2327,2023-12-11,Female,Chennai,OMR,Organic
2328,Customer 2328,2024-05-23,Female,Pune,Viman Nagar,Referral
2329,Customer 2329,2023-06-04,Male,Hyderabad,Gachibowli,Social Media
2330,Customer 2330,2023-11-16,Female,Mumbai,Powai,Paid Ads
2331,Customer 2331,2023-06-06,Male,Hyderabad,Secunderabad,Organic
2332,Customer 2332,2024-01-16,Male,Chennai,T Nagar,Paid Ads
2333,Customer 2333,2025-03-17,Female,Bengaluru,Indiranagar,Social Media
2334,Customer 2334,2023-07-03,Male,Bengaluru,Electronic City,Social Media
2335,Customer 2335,2023-12-09,Female,Hyderabad,Gachibowli,Organic
2336,Customer 2336,2024-09-21,Male,Mumbai,Bandra,Organic
2337,Customer 2337,2025-04-25,Female,Mumbai,Powai,Paid Ads
2338,Customer 2338,2023-09-30,Female,Hyderabad,Madhapur,Paid Ads
2339,Customer 2339,2024-12-15,Female,Chennai,Adyar,Social Media
2340,Customer 2340,2023-09-02,Female,Mumbai,Powai,Social Media
2341,Customer 2341,2024-07-26,Male,Delhi,West Delhi,Referral
2342,Customer 2342,2023-12-09,Female,Chennai,T Nagar,Organic
2343,Customer 2343,2024-03-14,Other,Chennai,OMR,Organic
2344,Customer 2344,2024-10-08,Female,Delhi,South Delhi,Referral
2345,Customer 2345,2024-10-30,Female,Pune,Hinjewadi,Organic
2346,Customer 2346,2025-03-08,Other,Hyderabad,Secunderabad,Organic
2347,Customer 2347,2025-03-28,Male,Hyderabad,Gachibowli,Social Media
2348,Customer 2348,2023-09-13,Female,Delhi,Central Delhi,Organic
2349,Customer 2349,2024-06-14,Male,Pune,Hinjewadi,Paid Ads
2350,Customer 2350,2024-01-27,Male,Delhi,North Delhi,Organic
2351,Customer 2351,2024-02-24,Male,Kolkata,Gariahat,Referral
2352,Customer 2352,2024-07-23,Male,Kolkata,Howrah,Social Media
2353,Customer 2353,2024-02-21,Male,Hyderabad,Gachibowli,Social Media
2354,Customer 2354,2024-08-02,Male,Delhi,North Delhi,Social Media
2355,Customer 2355,2023-07-20,Male,Bengaluru,HSR Layout,Paid Ads
2356,Customer 2356,2024-03-26,Female,Bengaluru,Electronic City,Organic
2357,Customer 2357,2023-08-25,Male,Hyderabad,Secunderabad,Organic
2358,Customer 2358,2024-09-29,Female,Bengaluru,Electronic City,Paid Ads
2359,Customer 2359,2023-12-16,Female,Hyderabad,Gachibowli,Referral
2360,Customer 2360,2025-02-09,Male,Kolkata,Park Street,Referral
2361,Customer 2361,2024-12-06,Male,Hyderabad,Secunderabad,Referral
2362,Customer 2362,2025-02-20,Female,Delhi,Central Delhi,Organic
2363,Customer 2363,2023-10-06,Female,Kolkata,Salt Lake,Social Media
2364,Customer 2364,2023-12-12,Male,Bengaluru,Electronic City,Paid Ads
2365,Customer 2365,2024-08-08,Male,Bengaluru,Indiranagar,Organic
2366,Customer 2366,2024-09-25,Male,Pune,Viman Nagar,Paid Ads
2367,Customer 2367,2025-03-18,Female,Hyderabad,Hitech City,Paid Ads
2368,Customer 2368,2024-12-15,Male,Bengaluru,Indiranagar,Organic
2369,Customer 2369,2024-06-11,Male,Kolkata,Park Street,Referral
2370,Customer 2370,2023-12-18,Female,Mumbai,Bandra,Paid Ads
2371,Customer 2371,2024-10-03,Male,Chennai,Velachery,Paid Ads
2372,Customer 2372,2024-06-22,Female,Kolkata,Salt Lake,Referral
2373,Customer 2373,2023-06-30,Female,Kolkata,Salt Lake,Paid Ads
2374,Customer 2374,2024-12-30,Male,Hyderabad,Madhapur,Referral
2375,Customer 2375,2024-01-10,Male,Chennai,OMR,Organic
2376,Customer 2376,2024-02-05,Female,Kolkata,Park Street,Referral
2377,Customer 2377,2024-10-23,Female,Pune,Kothrud,Referral
2378,Customer 2378,2023-06-09,Female,Hyderabad,Secunderabad,Paid Ads
2379,Customer 2379,2024-12-01,Female,Chennai,Adyar,Organic
2380,Customer 2380,2023-08-30,Male,Chennai,T Nagar,Paid Ads
2381,Customer 2381,2024-02-06,Male,Kolkata,Park Street,Organic
2382,Customer 2382,2024-03-19,Male,Hyderabad,Gachibowli,Referral
2383,Customer 2383,2024-06-21,Female,Bengaluru,Electronic City,Organic
2384,Customer 2384,2023-08-25,Female,Delhi,North Delhi,Social Media
2385,Customer 2385,2025-03-23,Female,Pune,Viman Nagar,Paid Ads
2386,Customer 2386,2025-04-14,Male,Kolkata,Gariahat,Paid Ads
2387,Customer 2387,2024-08-18,Male,Hyderabad,Gachibowli,Referral
2388,Customer 2388,2023-12-07,Female,Mumbai,Navi Mumbai,Referral
2389,Customer 2389,2024-08-31,Male,Kolkata,Gariahat,Social Media
2390,Customer 2390,2024-05-16,Female,Delhi,East Delhi,Referral
2391,Customer 2391,2025-05-17,Male,Mumbai,Thane,Paid Ads
2392,Customer 2392,2024-12-15,Female,Kolkata,Park Street,Organic
2393,Customer 2393,2025-01-15,Male,Delhi,Central Delhi,Social Media
2394,Customer 2394,2024-11-04,Male,Delhi,East Delhi,Social Media
2395,Customer 2395,2023-09-29,Female,Bengaluru,Whitefield,Organic
2396,Customer 2396,2025-03-24,Male,Hyderabad,Madhapur,Referral
2397,Customer 2397,2025-03-14,Female,Mumbai,Andheri,Referral
2398,Customer 2398,2023-10-05,Female,Mumbai,Navi Mumbai,Organic
2399,Customer 2399,2023-09-19,Female,Delhi,Central Delhi,Paid Ads
2400,Customer 2400,2025-02-26,Male,Kolkata,Howrah,Paid Ads
2401,Customer 2401,2025-03-26,Male,Delhi,North Delhi,Social Media
2402,Customer 2402,2024-05-31,Male,Mumbai,Powai,Referral
2403,Customer 2403,2025-02-04,Male,Chennai,OMR,Paid Ads
2404,Customer 2404,2024-02-02,Male,Mumbai,Thane,Social Media
2405,Customer 2405,2024-12-19,Female,Pune,Viman Nagar,Referral
2406,Customer 2406,2024-09-06,Male,Chennai,T Nagar,Paid Ads
2407,Customer 2407,2024-01-10,Female,Mumbai,Thane,Social Media
2408,Customer 2408,2024-07-28,Female,Delhi,West Delhi,Referral
2409,Customer 2409,2023-11-07,Male,Mumbai,Navi Mumbai,Paid Ads
2410,Customer 2410,2024-01-31,Male,Mumbai,Powai,Paid Ads
2411,Customer 2411,2023-08-02,Male,Delhi,South Delhi,Paid Ads
2412,Customer 2412,2024-12-04,Female,Mumbai,Powai,Paid Ads
2413,Customer 2413,2025-03-04,Male,Chennai,T Nagar,Paid Ads
2414,Customer 2414,2024-11-30,Male,Chennai,OMR,Referral
2415,Customer 2415,2025-01-22,Other,Delhi,South Delhi,Organic
2416,Customer 2416,2023-09-06,Female,Delhi,West Delhi,Social Media
2417,Customer 2417,2025-02-15,Female,Hyderabad,Secunderabad,Organic
2418,Customer 2418,2023-06-25,Male,Delhi,West Delhi,Paid Ads
2419,Customer 2419,2023-10-16,Male,Bengaluru,HSR Layout,Referral
2420,Customer 2420,2024-11-21,Female,Mumbai,Navi Mumbai,Organic
2421,Customer 2421,2023-06-06,Male,Pune,Viman Nagar,Referral
2422,Customer 2422,2024-02-20,Female,Mumbai,Navi Mumbai,Paid Ads
2423,Customer 2423,2024-07-18,Female,Bengaluru,HSR Layout,Social Media
2424,Customer 2424,2024-10-28,Female,Delhi,West Delhi,Paid Ads
2425,Customer 2425,2025-05-17,Female,Mumbai,Powai,Organic
2426,Customer 2426,2023-12-02,Female,Bengaluru,Koramangala,Social Media
2427,Customer 2427,2024-02-20,Other,Hyderabad,Secunderabad,Referral
2428,Customer 2428,2023-12-30,Male,Hyderabad,Secunderabad,Referral
2429,Customer 2429,2024-07-31,Male,Pune,Hinjewadi,Referral
2430,Customer 2430,2025-02-10,Male,Hyderabad,Gachibowli,Referral
2431,Customer 2431,2023-07-11,Male,Chennai,OMR,Social Media
2432,Customer 2432,2023-10-18,Female,Pune,Koregaon Park,Organic
2433,Customer 2433,2023-11-25,Female,Mumbai,Bandra,Organic
2434,Customer 2434,2024-12-10,Female,Mumbai,Bandra,Organic
2435,Customer 2435,2024-12-28,Female,Hyderabad,Secunderabad,Social Media
2436,Customer 2436,2023-12-01,Male,Chennai,OMR,Paid Ads
2437,Customer 2437,2024-10-29,Female,Delhi,East Delhi,Organic
2438,Customer 2438,2025-01-26,Male,Hyderabad,Secunderabad,Paid Ads
2439,Customer 2439,2023-07-16,Female,Hyderabad,Madhapur,Organic
2440,Customer 2440,2023-12-11,Male,Kolkata,Park Street,Organic
2441,Customer 2441,2024-02-05,Male,Bengaluru,Koramangala,Social Media
2442,Customer 2442,2025-03-18,Female,Kolkata,Gariahat,Social Media
2443,Customer 2443,2025-03-15,Male,Kolkata,Park Street,Referral
2444,Customer 2444,2023-07-14,Male,Pune,Viman Nagar,Organic
2445,Customer 2445,2024-11-29,Male,Pune,Viman Nagar,Paid Ads
2446,Customer 2446,2024-07-08,Female,Delhi,North Delhi,Paid Ads
2447,Customer 2447,2025-02-09,Male,Chennai,Adyar,Referral
2448,Customer 2448,2025-04-03,Female,Delhi,West Delhi,Organic
2449,Customer 2449,2023-09-19,Female,Hyderabad,Secunderabad,Organic
2450,Customer 2450,2024-11-22,Male,Kolkata,Gariahat,Social Media
2451,Customer 2451,2023-06-24,Female,Delhi,South Delhi,Paid Ads
2452,Customer 2452,2024-05-10,Male,Kolkata,Howrah,Paid Ads
2453,Customer 2453,2023-09-24,Female,Chennai,Velachery,Organic
2454,Customer 2454,2025-05-31,Male,Bengaluru,Koramangala,Paid Ads
2455,Customer 2455,2024-10-14,Male,Bengaluru,Electronic City,Social Media
2456,Customer 2456,2025-03-06,Male,Mumbai,Andheri,Referral
2457,Customer 2457,2024-08-07,Female,Bengaluru,Koramangala,Organic
2458,Customer 2458,2023-07-12,Male,Pune,Koregaon Park,Organic
2459,Customer 2459,2024-12-18,Female,Hyderabad,Secunderabad,Social Media
2460,Customer 2460,2024-05-14,Male,Mumbai,Thane,Organic
2461,Customer 2461,2024-03-26,Female,Delhi,North Delhi,Social Media
2462,Customer 2462,2024-10-20,Female,Hyderabad,Madhapur,Referral
2463,Customer 2463,2023-07-15,Male,Chennai,T Nagar,Organic
2464,Customer 2464,2025-02-05,Male,Bengaluru,HSR Layout,Paid Ads
2465,Customer 2465,2024-05-29,Female,Chennai,Velachery,Social Media
2466,Customer 2466,2024-04-12,Male,Bengaluru,Koramangala,Referral
2467,Customer 2467,2025-05-08,Male,Pune,Viman Nagar,Paid Ads
2468,Customer 2468,2025-04-12,Male,Hyderabad,Madhapur,Paid Ads
2469,Customer 2469,2024-01-20,Male,Bengaluru,Electronic City,Paid Ads
2470,Customer 2470,2023-10-28,Male,Delhi,East Delhi,Referral
2471,Customer 2471,2023-11-17,Female,Pune,Viman Nagar,Paid Ads
2472,Customer 2472,2023-10-19,Male,Chennai,OMR,Organic
2473,Customer 2473,2023-11-20,Female,Delhi,Central Delhi,Referral
2474,Customer 2474,2024-01-30,Male,Hyderabad,Gachibowli,Social Media
2475,Customer 2475,2024-09-18,Male,Hyderabad,Hitech City,Referral
2476,Customer 2476,2025-05-31,Male,Hyderabad,Madhapur,Organic
2477,Customer 2477,2025-03-14,Male,Kolkata,Howrah,Referral
2478,Customer 2478,2024-06-17,Female,Mumbai,Bandra,Referral
2479,Customer 2479,2024-01-16,Male,Kolkata,Park Street,Paid Ads
2480,Customer 2480,2023-06-28,Female,Bengaluru,Electronic City,Organic
2481,Customer 2481,2023-11-29,Male,Pune,Kothrud,Organic
2482,Customer 2482,2024-06-19,Male,Pune,Kothrud,Paid Ads
2483,Customer 2483,2024-11-04,Male,Hyderabad,Hitech City,Paid Ads
2484,Customer 2484,2023-10-09,Female,Chennai,Velachery,Referral
2485,Customer 2485,2025-02-28,Male,Bengaluru,Electronic City,Organic
2486,Customer 2486,2024-03-13,Female,Kolkata,Salt Lake,Organic
2487,Customer 2487,2024-08-14,Female,Chennai,OMR,Social Media
2488,Customer 2488,2024-07-30,Female,Kolkata,Park Street,Paid Ads
2489,Customer 2489,2023-09-15,Male,Delhi,South Delhi,Paid Ads
2490,Customer 2490,2024-03-16,Male,Chennai,Velachery,Referral
2491,Customer 2491,2025-01-20,Female,Pune,Koregaon Park,Paid Ads
2492,Customer 2492,2024-02-05,Female,Pune,Hinjewadi,Referral
2493,Customer 2493,2023-10-17,Other,Kolkata,Park Street,Social Media
2494,Customer 2494,2024-07-11,Male,Mumbai,Andheri,Referral
2495,Customer 2495,2024-03-10,Male,Kolkata,Salt Lake,Paid Ads
2496,Customer 2496,2023-09-23,Female,Pune,Kothrud,Organic
2497,Customer 2497,2023-06-19,Male,Hyderabad,Hitech City,Organic
2498,Customer 2498,2023-07-05,Male,Mumbai,Thane,Paid Ads
2499,Customer 2499,2023-09-28,Female,Chennai,OMR,Paid Ads
2500,Customer 2500,2023-06-06,Female,Bengaluru,Electronic City,Referral
2501,Customer 2501,2024-03-19,Female,Chennai,OMR,Referral
2502,Customer 2502,2024-09-23,Male,Delhi,North Delhi,Social Media
2503,Customer 2503,2023-12-19,Female,Delhi,North Delhi,Organic
2504,Customer 2504,2025-02-24,Female,Kolkata,Salt Lake,Social Media
2505,Customer 2505,2025-01-20,Female,Kolkata,Salt Lake,Social Media
2506,Customer 2506,2025-03-11,Male,Hyderabad,Gachibowli,Social Media
2507,Customer 2507,2025-04-03,Female,Hyderabad,Gachibowli,Organic
2508,Customer 2508,2024-08-21,Male,Bengaluru,HSR Layout,Social Media
2509,Customer 2509,2024-03-19,Male,Hyderabad,Madhapur,Organic
2510,Customer 2510,2023-10-28,Male,Delhi,North Delhi,Social Media
2511,Customer 2511,2023-10-11,Female,Chennai,OMR,Paid Ads
2512,Customer 2512,2024-02-15,Male,Hyderabad,Hitech City,Paid Ads
2513,Customer 2513,2025-05-19,Male,Pune,Viman Nagar,Social Media
2514,Customer 2514,2023-07-08,Male,Bengaluru,Electronic City,Paid Ads
2515,Customer 2515,2024-10-15,Female,Delhi,West Delhi,Organic
2516,Customer 2516,2024-11-24,Female,Delhi,East Delhi,Paid Ads
2517,Customer 2517,2025-03-14,Female,Kolkata,Howrah,Referral
2518,Customer 2518,2024-12-01,Male,Delhi,East Delhi,Paid Ads
2519,Customer 2519,2023-06-24,Other,Hyderabad,Madhapur,Social Media
2520,Customer 2520,2024-09-26,Male,Chennai,Adyar,Organic
2521,Customer 2521,2024-08-09,Male,Hyderabad,Secunderabad,Organic
2522,Customer 2522,2024-01-12,Female,Bengaluru,HSR Layout,Paid Ads
2523,Customer 2523,2024-01-24,Male,Delhi,East Delhi,Referral
2524,Customer 2524,2024-06-03,Male,Hyderabad,Madhapur,Organic
2525,Customer 2525,2024-02-13,Male,Mumbai,Powai,Social Media
2526,Customer 2526,2024-03-27,Male,Hyderabad,Secunderabad,Paid Ads
2527,Customer 2527,2024-03-23,Male,Mumbai,Navi Mumbai,Social Media
2528,Customer 2528,2024-11-15,Male,Pune,Hinjewadi,Paid Ads
2529,Customer 2529,2024-04-16,Male,Mumbai,Powai,Paid Ads
2530,Customer 2530,2025-03-28,Other,Hyderabad,Secunderabad,Paid Ads
2531,Customer 2531,2024-05-28,Male,Kolkata,Park Street,Social Media
2532,Customer 2532,2024-03-27,Male,Bengaluru,Koramangala,Paid Ads
2533,Customer 2533,2023-07-05,Male,Mumbai,Bandra,Social Media
2534,Customer 2534,2023-09-29,Male,Mumbai,Navi Mumbai,Paid Ads
2535,Customer 2535,2023-12-15,Other,Delhi,East Delhi,Paid Ads
2536,Customer 2536,2025-01-26,Male,Bengaluru,Whitefield,Social Media
2537,Customer 2537,2024-04-02,Female,Pune,Kothrud,Organic
2538,Customer 2538,2023-12-06,Male,Bengaluru,Indiranagar,Referral
2539,Customer 2539,2024-04-25,Male,Chennai,T Nagar,Social Media
2540,Customer 2540,2024-09-01,Male,Kolkata,Salt Lake,Organic
2541,Customer 2541,2024-02-16,Male,Bengaluru,HSR Layout,Organic
2542,Customer 2542,2025-02-11,Female,Pune,Viman Nagar,Organic
2543,Customer 2543,2023-11-11,Male,Pune,Viman Nagar,Paid Ads
2544,Customer 2544,2023-11-10,Male,Bengaluru,Indiranagar,Referral
2545,Customer 2545,2025-02-07,Male,Kolkata,Salt Lake,Referral
2546,Customer 2546,2024-02-10,Male,Mumbai,Navi Mumbai,Organic
2547,Customer 2547,2024-07-15,Other,Chennai,Adyar,Paid Ads
2548,Customer 2548,2024-10-25,Female,Kolkata,Howrah,Organic
2549,Customer 2549,2023-12-21,Male,Delhi,Central Delhi,Organic
2550,Customer 2550,2025-04-01,Male,Kolkata,Salt Lake,Organic
2551,Customer 2551,2023-12-11,Female,Mumbai,Andheri,Social Media
2552,Customer 2552,2025-03-28,Female,Bengaluru,Whitefield,Referral
2553,Customer 2553,2023-06-28,Female,Chennai,OMR,Paid Ads
2554,Customer 2554,2023-07-03,Female,Chennai,Adyar,Social Media
2555,Customer 2555,2023-07-09,Male,Chennai,Velachery,Referral
2556,Customer 2556,2024-12-21,Male,Kolkata,Park Street,Organic
2557,Customer 2557,2024-03-06,Female,Kolkata,Park Street,Paid Ads
2558,Customer 2558,2025-05-16,Male,Hyderabad,Hitech City,Social Media
2559,Customer 2559,2023-08-12,Female,Kolkata,Howrah,Referral
2560,Customer 2560,2024-03-24,Male,Bengaluru,Electronic City,Social Media
2561,Customer 2561,2024-02-02,Female,Delhi,West Delhi,Referral
2562,Customer 2562,2025-01-02,Female,Chennai,OMR,Referral
2563,Customer 2563,2024-06-26,Female,Chennai,T Nagar,Social Media
2564,Customer 2564,2024-01-17,Male,Kolkata,Howrah,Social Media
2565,Customer 2565,2024-11-02,Male,Mumbai,Thane,Paid Ads
2566,Customer 2566,2025-04-17,Male,Hyderabad,Madhapur,Referral
2567,Customer 2567,2023-12-14,Male,Delhi,East Delhi,Social Media
2568,Customer 2568,2024-05-06,Male,Kolkata,Salt Lake,Organic
2569,Customer 2569,2025-05-05,Male,Delhi,West Delhi,Referral
2570,Customer 2570,2023-12-01,Male,Hyderabad,Gachibowli,Paid Ads
2571,Customer 2571,2023-06-28,Male,Delhi,East Delhi,Organic
2572,Customer 2572,2025-03-24,Male,Chennai,T Nagar,Organic
2573,Customer 2573,2023-11-12,Female,Chennai,Velachery,Paid Ads
2574,Customer 2574,2023-10-11,Female,Hyderabad,Secunderabad,Referral
2575,Customer 2575,2023-06-12,Female,Bengaluru,Koramangala,Referral
2576,Customer 2576,2024-12-29,Female,Pune,Viman Nagar,Paid Ads
2577,Customer 2577,2023-10-31,Male,Hyderabad,Gachibowli,Paid Ads
2578,Customer 2578,2023-12-03,Male,Chennai,Velachery,Paid Ads
2579,Customer 2579,2023-07-21,Female,Kolkata,Park Street,Referral
2580,Customer 2580,2024-01-03,Female,Delhi,South Delhi,Referral
2581,Customer 2581,2024-08-18,Female,Hyderabad,Gachibowli,Referral
2582,Customer 2582,2023-09-23,Male,Mumbai,Andheri,Referral
2583,Customer 2583,2024-09-04,Female,Pune,Hinjewadi,Social Media
2584,Customer 2584,2023-12-31,Male,Delhi,South Delhi,Referral
2585,Customer 2585,2023-10-27,Female,Mumbai,Powai,Paid Ads
2586,Customer 2586,2023-08-01,Female,Pune,Kothrud,Organic
2587,Customer 2587,2025-01-26,Male,Kolkata,Gariahat,Referral
2588,Customer 2588,2025-02-24,Male,Chennai,Velachery,Organic
2589,Customer 2589,2024-11-22,Female,Delhi,South Delhi,Paid Ads
2590,Customer 2590,2023-06-16,Female,Bengaluru,Electronic City,Organic
2591,Customer 2591,2023-11-26,Female,Hyderabad,Secunderabad,Social Media
2592,Customer 2592,2023-11-05,Female,Kolkata,Park Street,Referral
2593,Customer 2593,2023-06-11,Male,Bengaluru,Indiranagar,Social Media
2594,Customer 2594,2024-11-26,Female,Chennai,OMR,Social Media
2595,Customer 2595,2025-01-22,Male,Delhi,West Delhi,Social Media
2596,Customer 2596,2025-02-07,Female,Kolkata,Gariahat,Paid Ads
2597,Customer 2597,2024-09-03,Male,Delhi,North Delhi,Paid Ads
2598,Customer 2598,2024-03-14,Male,Kolkata,Howrah,Organic
2599,Customer 2599,2024-03-11,Female,Delhi,South Delhi,Paid Ads
2600,Customer 2600,2023-06-17,Male,Mumbai,Thane,Social Media
2601,Customer 2601,2025-02-20,Male,Hyderabad,Hitech City,Referral
2602,Customer 2602,2025-02-04,Male,Chennai,OMR,Paid Ads
2603,Customer 2603,2024-03-29,Female,Kolkata,Gariahat,Paid Ads
2604,Customer 2604,2024-05-31,Male,Chennai,OMR,Paid Ads
2605,Customer 2605,2023-08-14,Male,Chennai,OMR,Paid Ads
2606,Customer 2606,2025-01-22,Male,Kolkata,Park Street,Social Media
2607,Customer 2607,2024-07-18,Female,Pune,Viman Nagar,Paid Ads
2608,Customer 2608,2024-06-29,Male,Chennai,OMR,Social Media
2609,Customer 2609,2024-05-29,Female,Chennai,Adyar,Social Media
2610,Customer 2610,2023-06-17,Male,Hyderabad,Madhapur,Organic
2611,Customer 2611,2023-07-07,Male,Chennai,T Nagar,Referral
2612,Customer 2612,2023-10-24,Female,Delhi,Central Delhi,Paid Ads
2613,Customer 2613,2024-08-31,Female,Delhi,South Delhi,Referral
2614,Customer 2614,2023-06-08,Female,Pune,Hinjewadi,Organic
2615,Customer 2615,2025-03-11,Male,Pune,Viman Nagar,Organic
2616,Customer 2616,2025-05-18,Female,Bengaluru,Indiranagar,Referral
2617,Customer 2617,2025-01-20,Other,Bengaluru,Indiranagar,Paid Ads
2618,Customer 2618,2024-04-23,Female,Delhi,North Delhi,Social Media
2619,Customer 2619,2023-11-20,Female,Kolkata,Howrah,Organic
2620,Customer 2620,2024-09-09,Male,Bengaluru,Indiranagar,Social Media
2621,Customer 2621,2024-12-28,Male,Mumbai,Thane,Organic
2622,Customer 2622,2024-09-27,Female,Delhi,Central Delhi,Referral
2623,Customer 2623,2023-12-11,Male,Delhi,South Delhi,Paid Ads
2624,Customer 2624,2024-12-29,Male,Hyderabad,Secunderabad,Paid Ads
2625,Customer 2625,2024-03-25,Male,Bengaluru,HSR Layout,Paid Ads
2626,Customer 2626,2023-07-09,Male,Kolkata,Park Street,Social Media
2627,Customer 2627,2024-09-01,Male,Pune,Koregaon Park,Paid Ads
2628,Customer 2628,2023-10-22,Female,Chennai,OMR,Social Media
2629,Customer 2629,2023-08-28,Male,Kolkata,Gariahat,Organic
2630,Customer 2630,2023-11-12,Female,Kolkata,Howrah,Paid Ads
2631,Customer 2631,2023-06-20,Female,Mumbai,Thane,Referral
2632,Customer 2632,2023-09-10,Female,Pune,Kothrud,Paid Ads
2633,Customer 2633,2024-08-03,Female,Chennai,Velachery,Organic
2634,Customer 2634,2024-04-19,Female,Kolkata,Park Street,Organic
2635,Customer 2635,2025-01-23,Male,Pune,Hinjewadi,Organic
2636,Customer 2636,2024-09-08,Male,Chennai,Adyar,Social Media
2637,Customer 2637,2025-01-08,Male,Pune,Kothrud,Social Media
2638,Customer 2638,2024-12-26,Male,Kolkata,Howrah,Organic
2639,Customer 2639,2025-01-18,Female,Delhi,Central Delhi,Social Media
2640,Customer 2640,2024-06-30,Female,Delhi,West Delhi,Social Media
2641,Customer 2641,2024-07-02,Female,Mumbai,Navi Mumbai,Paid Ads
2642,Customer 2642,2025-03-03,Female,Delhi,Central Delhi,Referral
2643,Customer 2643,2024-12-22,Female,Hyderabad,Hitech City,Paid Ads
2644,Customer 2644,2024-08-04,Male,Kolkata,Salt Lake,Referral
2645,Customer 2645,2024-03-22,Female,Hyderabad,Gachibowli,Paid Ads
2646,Customer 2646,2024-02-28,Female,Delhi,Central Delhi,Referral
2647,Customer 2647,2023-09-20,Male,Hyderabad,Secunderabad,Organic
2648,Customer 2648,2025-01-12,Other,Delhi,South Delhi,Social Media
2649,Customer 2649,2023-10-20,Male,Bengaluru,Whitefield,Social Media
2650,Customer 2650,2023-09-30,Female,Bengaluru,Koramangala,Social Media
