order_item_id,order_id,menu_item_name,item_category,quantity,price_per_unit,line_total
23303,6640,Main Course Item 9,Main Course,3,16.72,50.15
23304,6640,Beverage Item 7,Beverage,2,25.06,50.12
23305,6641,Main Course Item 3,Main Course,2,65.76,131.53
23306,6641,Main Course Item 19,Main Course,3,198.91,596.73
23307,6642,Starter Item 7,Starter,3,123.9,371.71
23308,6642,Dessert Item 7,Dessert,3,21.56,64.69
23309,6642,Beverage Item 16,Beverage,3,19.59,58.78
23310,6642,Dessert Item 35,Dessert,2,26.42,52.84
23311,6642,Dessert Item 44,Dessert,1,53.12,53.12
23312,6642,Main Course Item 17,Main Course,1,52.31,52.31
23313,6643,Beverage Item 41,Beverage,2,62.6,125.2
23314,6643,Starter Item 14,Starter,3,22.85,68.56
23315,6643,Starter Item 18,Starter,1,150.14,150.14
23316,6643,Dessert Item 26,Dessert,2,39.73,79.46
23317,6643,Starter Item 39,Starter,1,148.38,148.38
23318,6643,Beverage Item 14,Beverage,1,103.89,103.89
23319,6644,Dessert Item 17,Dessert,2,67.7,135.39
23320,6644,Main Course Item 19,Main Course,1,134.19,134.19
23321,6644,Beverage Item 11,Beverage,3,44.23,132.69
23322,6644,Beverage Item 24,Beverage,2,49.83,99.65
23323,6645,Starter Item 3,Starter,2,133.11,266.21
23324,6645,Main Course Item 31,Main Course,2,122.77,245.55
23325,6645,Starter Item 37,Starter,2,138.74,277.48
23326,6645,Beverage Item 16,Beverage,1,234.55,234.55
23327,6646,Starter Item 44,Starter,1,559.07,559.07
23328,6647,Dessert Item 10,Dessert,1,406.41,406.41
23329,6648,Beverage Item 25,Beverage,2,38.51,77.03
23330,6648,Starter Item 12,Starter,3,46.37,139.11
23331,6648,Starter Item 25,Starter,1,103.38,103.38
23332,6648,Main Course Item 32,Main Course,2,51.92,103.83
23333,6648,Dessert Item 11,Dessert,1,61.63,61.63
23334,6648,Main Course Item 7,Main Course,1,57.56,57.56
23335,6649,Main Course Item 20,Main Course,2,127.05,254.1
23336,6649,Main Course Item 18,Main Course,1,58.17,58.17
23337,6649,Beverage Item 29,Beverage,3,17.28,51.85
23338,6650,Starter Item 29,Starter,2,25.98,51.96
23339,6650,Beverage Item 9,Beverage,1,50.09,50.09
23340,6650,Dessert Item 48,Dessert,3,16.76,50.27
23341,6650,Beverage Item 47,Beverage,2,25.38,50.76
23342,6651,Starter Item 21,Starter,2,31.87,63.75
23343,6651,Beverage Item 9,Beverage,2,25.7,51.4
23344,6651,Beverage Item 21,Beverage,1,51.39,51.39
23345,6651,Beverage Item 6,Beverage,3,18.48,55.43
23346,6652,Dessert Item 41,Dessert,3,54.6,163.79
23347,6652,Starter Item 23,Starter,2,154.68,309.37
23348,6652,Dessert Item 37,Dessert,1,164.13,164.13
23349,6652,Starter Item 32,Starter,3,60.61,181.82
23350,6652,Beverage Item 40,Beverage,3,25.52,76.55
23351,6652,Main Course Item 35,Main Course,1,101.16,101.16
23352,6653,Main Course Item 14,Main Course,2,60.83,121.65
23353,6653,Starter Item 4,Starter,2,431.06,862.12
23354,6654,Starter Item 22,Starter,2,86.24,172.48
23355,6654,Starter Item 23,Starter,1,343.11,343.11
23356,6654,Dessert Item 33,Dessert,2,41.62,83.25
23357,6654,Dessert Item 25,Dessert,1,498.23,498.23
23358,6655,Starter Item 29,Starter,3,52.71,158.13
23359,6655,Beverage Item 8,Beverage,3,67.99,203.98
23360,6655,Main Course Item 42,Main Course,2,42.13,84.25
23361,6655,Main Course Item 31,Main Course,2,28.71,57.41
23362,6655,Starter Item 4,Starter,2,30.14,60.27
23363,6656,Beverage Item 49,Beverage,2,105.02,210.04
23364,6656,Main Course Item 9,Main Course,2,195.38,390.76
23365,6656,Beverage Item 17,Beverage,2,48.97,97.94
23366,6657,Dessert Item 31,Dessert,2,160.98,321.96
23367,6657,Beverage Item 9,Beverage,2,51.09,102.18
23368,6657,Starter Item 8,Starter,3,42.46,127.38
23369,6657,Dessert Item 33,Dessert,1,52.6,52.6
23370,6657,Dessert Item 15,Dessert,3,32.65,97.95
23371,6658,Starter Item 41,Starter,3,30.6,91.81
23372,6658,Beverage Item 23,Beverage,2,84.13,168.25
23373,6658,Dessert Item 4,Dessert,3,128.91,386.74
23374,6658,Dessert Item 10,Dessert,3,35.74,107.23
23375,6658,Dessert Item 24,Dessert,3,18.55,55.64
23376,6658,Main Course Item 40,Main Course,1,298.63,298.63
23377,6659,Dessert Item 25,Dessert,3,81.9,245.69
23378,6659,Main Course Item 8,Main Course,3,16.72,50.17
23379,6659,Dessert Item 16,Dessert,3,17.42,52.27
23380,6659,Beverage Item 42,Beverage,3,16.85,50.54
23381,6659,Starter Item 6,Starter,1,50.24,50.24
23382,6659,Beverage Item 44,Beverage,3,16.76,50.29
23383,6660,Beverage Item 6,Beverage,1,733.56,733.56
23384,6661,Dessert Item 35,Dessert,3,94.87,284.61
23385,6661,Starter Item 48,Starter,3,227.89,683.66
23386,6662,Dessert Item 42,Dessert,2,127.75,255.5
23387,6662,Beverage Item 29,Beverage,1,213.19,213.19
23388,6662,Main Course Item 14,Main Course,2,89.37,178.74
23389,6663,Starter Item 6,Starter,3,78.0,234.0
23390,6663,Beverage Item 28,Beverage,2,178.4,356.8
23391,6663,Dessert Item 45,Dessert,3,92.13,276.38
23392,6664,Beverage Item 16,Beverage,2,392.26,784.52
23393,6665,Main Course Item 24,Main Course,3,6.3,18.91
23394,6665,Main Course Item 31,Main Course,1,50.0,50.0
23395,6665,Beverage Item 20,Beverage,1,50.0,50.0
23396,6665,Starter Item 46,Starter,2,25.0,50.0
23397,6665,Main Course Item 32,Main Course,3,16.67,50.0
23398,6665,Beverage Item 24,Beverage,2,25.0,50.0
23399,6666,Starter Item 6,Starter,2,63.67,127.34
23400,6666,Main Course Item 31,Main Course,1,295.73,295.73
23401,6666,Beverage Item 45,Beverage,1,655.74,655.74
23402,6667,Starter Item 2,Starter,2,424.36,848.71
23403,6668,Starter Item 6,Starter,3,263.89,791.68
23404,6669,Beverage Item 16,Beverage,2,76.51,153.02
23405,6670,Starter Item 47,Starter,3,37.32,111.97
23406,6670,Starter Item 1,Starter,1,819.54,819.54
23407,6671,Starter Item 42,Starter,1,217.86,217.86
23408,6671,Main Course Item 47,Main Course,3,51.55,154.65
23409,6672,Beverage Item 18,Beverage,3,84.0,251.99
23410,6672,Starter Item 5,Starter,3,16.96,50.87
23411,6672,Starter Item 46,Starter,2,35.41,70.82
23412,6673,Dessert Item 15,Dessert,3,24.25,72.74
23413,6673,Starter Item 8,Starter,3,33.01,99.02
23414,6673,Starter Item 2,Starter,3,43.75,131.24
23415,6673,Beverage Item 17,Beverage,3,17.94,53.81
23416,6673,Starter Item 45,Starter,3,33.88,101.64
23417,6674,Starter Item 25,Starter,2,42.9,85.79
23418,6674,Main Course Item 43,Main Course,3,332.83,998.5
23419,6675,Main Course Item 16,Main Course,3,27.06,81.18
23420,6675,Beverage Item 14,Beverage,3,28.23,84.69
23421,6675,Beverage Item 27,Beverage,3,179.84,539.52
23422,6676,Main Course Item 2,Main Course,2,161.17,322.34
23423,6676,Starter Item 49,Starter,2,93.24,186.48
23424,6676,Dessert Item 9,Dessert,3,71.73,215.2
23425,6676,Beverage Item 12,Beverage,2,211.4,422.81
23426,6677,Beverage Item 23,Beverage,1,202.08,202.08
23427,6677,Beverage Item 22,Beverage,2,115.97,231.93
23428,6677,Beverage Item 7,Beverage,2,373.69,747.38
23429,6678,Starter Item 12,Starter,3,39.05,117.16
23430,6678,Starter Item 26,Starter,2,179.98,359.96
23431,6678,Dessert Item 31,Dessert,2,51.94,103.88
23432,6678,Beverage Item 46,Beverage,3,29.49,88.46
23433,6678,Main Course Item 32,Main Course,1,470.05,470.05
23434,6679,Beverage Item 20,Beverage,2,126.32,252.65
23435,6679,Main Course Item 40,Main Course,1,158.67,158.67
23436,6679,Starter Item 7,Starter,3,34.61,103.84
23437,6679,Starter Item 37,Starter,3,38.53,115.6
23438,6679,Dessert Item 43,Dessert,3,20.51,61.54
23439,6679,Beverage Item 37,Beverage,1,52.44,52.44
23440,6680,Beverage Item 31,Beverage,3,116.07,348.2
23441,6680,Dessert Item 25,Dessert,2,69.5,139.0
23442,6680,Beverage Item 5,Beverage,2,266.55,533.09
23443,6681,Starter Item 14,Starter,1,181.81,181.81
23444,6681,Beverage Item 24,Beverage,2,306.48,612.97
23445,6682,Beverage Item 15,Beverage,1,106.98,106.98
23446,6682,Main Course Item 37,Main Course,2,75.4,150.8
23447,6682,Dessert Item 30,Dessert,3,67.71,203.12
23448,6682,Dessert Item 26,Dessert,3,78.07,234.22
23449,6682,Beverage Item 39,Beverage,2,106.83,213.65
23450,6682,Starter Item 24,Starter,1,57.39,57.39
23451,6683,Main Course Item 17,Main Course,3,72.62,217.85
23452,6683,Main Course Item 14,Main Course,3,116.85,350.54
23453,6683,Starter Item 44,Starter,3,49.11,147.32
23454,6683,Dessert Item 48,Dessert,1,191.16,191.16
23455,6683,Starter Item 18,Starter,1,62.03,62.03
23456,6683,Main Course Item 4,Main Course,1,122.82,122.82
23457,6684,Dessert Item 49,Dessert,1,59.12,59.12
23458,6684,Beverage Item 19,Beverage,3,38.82,116.47
23459,6684,Main Course Item 19,Main Course,1,50.53,50.53
23460,6685,Beverage Item 23,Beverage,3,39.29,117.86
23461,6685,Dessert Item 11,Dessert,1,50.08,50.08
23462,6685,Main Course Item 3,Main Course,1,50.87,50.87
23463,6685,Dessert Item 29,Dessert,2,26.19,52.37
23464,6685,Starter Item 40,Starter,3,16.94,50.81
23465,6685,Starter Item 16,Starter,3,16.77,50.3
23466,6686,Beverage Item 38,Beverage,3,293.03,879.1
23467,6687,Dessert Item 13,Dessert,2,32.29,64.59
23468,6687,Starter Item 3,Starter,1,50.56,50.56
23469,6687,Beverage Item 3,Beverage,1,52.53,52.53
23470,6687,Beverage Item 45,Beverage,2,27.36,54.71
23471,6687,Dessert Item 18,Dessert,3,17.36,52.07
23472,6687,Beverage Item 2,Beverage,3,16.78,50.35
23473,6688,Beverage Item 23,Beverage,1,254.6,254.6
23474,6688,Main Course Item 25,Main Course,1,59.67,59.67
23475,6688,Dessert Item 17,Dessert,2,31.85,63.7
23476,6688,Starter Item 24,Starter,2,26.78,53.55
23477,6688,Main Course Item 48,Main Course,3,20.22,60.66
23478,6689,Starter Item 41,Starter,3,115.12,345.37
23479,6689,Beverage Item 49,Beverage,1,239.29,239.29
23480,6689,Beverage Item 17,Beverage,2,27.25,54.5
23481,6689,Dessert Item 7,Dessert,3,35.62,106.87
23482,6690,Beverage Item 17,Beverage,2,16.95,33.91
23483,6690,Dessert Item 10,Dessert,2,25.0,50.0
23484,6690,Beverage Item 10,Beverage,1,50.0,50.0
23485,6690,Beverage Item 45,Beverage,1,50.0,50.0
23486,6691,Main Course Item 16,Main Course,1,538.34,538.34
23487,6692,Dessert Item 43,Dessert,1,531.59,531.59
23488,6693,Dessert Item 42,Dessert,1,216.72,216.72
23489,6693,Dessert Item 27,Dessert,3,19.12,57.36
23490,6693,Main Course Item 1,Main Course,1,144.02,144.02
23491,6693,Main Course Item 7,Main Course,3,118.21,354.64
23492,6693,Dessert Item 45,Dessert,1,293.09,293.09
23493,6694,Beverage Item 36,Beverage,3,44.77,134.3
23494,6694,Beverage Item 9,Beverage,2,37.88,75.77
23495,6695,Starter Item 3,Starter,3,54.7,164.1
23496,6695,Main Course Item 17,Main Course,1,52.85,52.85
23497,6695,Dessert Item 2,Dessert,2,27.39,54.77
23498,6695,Main Course Item 30,Main Course,2,25.23,50.47
23499,6695,Starter Item 11,Starter,3,19.08,57.25
23500,6696,Starter Item 38,Starter,2,145.31,290.63
23501,6696,Main Course Item 16,Main Course,3,20.07,60.21
23502,6696,Starter Item 18,Starter,1,50.73,50.73
23503,6696,Beverage Item 8,Beverage,2,25.02,50.04
23504,6696,Dessert Item 18,Dessert,2,25.01,50.01
23505,6696,Beverage Item 9,Beverage,1,50.03,50.03
23506,6697,Starter Item 6,Starter,1,281.57,281.57
23507,6697,Main Course Item 31,Main Course,1,166.81,166.81
23508,6697,Beverage Item 30,Beverage,1,78.86,78.86
23509,6697,Beverage Item 16,Beverage,3,18.56,55.68
23510,6697,Starter Item 9,Starter,1,52.8,52.8
23511,6697,Starter Item 28,Starter,3,26.03,78.1
23512,6698,Beverage Item 31,Beverage,1,160.75,160.75
23513,6698,Main Course Item 44,Main Course,1,329.02,329.02
23514,6698,Main Course Item 47,Main Course,2,198.0,396.0
23515,6699,Dessert Item 18,Dessert,2,43.11,86.22
23516,6699,Main Course Item 36,Main Course,1,190.72,190.72
23517,6700,Starter Item 4,Starter,3,182.27,546.82
23518,6701,Main Course Item 23,Main Course,3,-29.38,-88.14
23519,6701,Starter Item 10,Starter,3,16.67,50.0
23520,6701,Main Course Item 34,Main Course,3,16.67,50.0
23521,6701,Beverage Item 29,Beverage,1,50.0,50.0
23522,6701,Main Course Item 49,Main Course,1,50.0,50.0
23523,6701,Starter Item 2,Starter,1,50.0,50.0
23524,6702,Dessert Item 29,Dessert,1,53.66,53.66
23525,6702,Beverage Item 20,Beverage,3,19.04,57.13
23526,6702,Main Course Item 32,Main Course,1,53.38,53.38
23527,6703,Beverage Item 11,Beverage,3,37.23,111.7
23528,6703,Dessert Item 47,Dessert,3,18.31,54.92
23529,6703,Main Course Item 5,Main Course,3,23.56,70.67
23530,6703,Main Course Item 30,Main Course,3,18.8,56.41
23531,6704,Dessert Item 28,Dessert,1,111.45,111.45
23532,6704,Dessert Item 25,Dessert,3,20.89,62.68
23533,6704,Main Course Item 4,Main Course,2,145.81,291.62
23534,6704,Beverage Item 12,Beverage,2,128.21,256.41
23535,6704,Main Course Item 30,Main Course,1,151.12,151.12
23536,6704,Starter Item 8,Starter,2,83.35,166.7
23537,6705,Main Course Item 40,Main Course,2,171.11,342.22
23538,6705,Dessert Item 49,Dessert,3,98.9,296.71
23539,6705,Beverage Item 32,Beverage,2,76.06,152.12
23540,6706,Dessert Item 42,Dessert,2,40.87,81.74
23541,6706,Beverage Item 42,Beverage,3,197.36,592.09
23542,6707,Starter Item 40,Starter,2,51.46,102.93
23543,6707,Starter Item 33,Starter,2,154.44,308.88
23544,6707,Main Course Item 3,Main Course,1,203.63,203.63
23545,6707,Main Course Item 2,Main Course,2,261.58,523.15
23546,6708,Beverage Item 23,Beverage,1,98.52,98.52
23547,6708,Main Course Item 21,Main Course,2,55.67,111.34
23548,6708,Dessert Item 35,Dessert,2,58.37,116.75
23549,6708,Dessert Item 9,Dessert,2,292.18,584.35
23550,6709,Starter Item 15,Starter,1,135.71,135.71
23551,6709,Beverage Item 11,Beverage,1,63.0,63.0
23552,6709,Main Course Item 7,Main Course,3,53.1,159.31
23553,6709,Main Course Item 41,Main Course,3,33.2,99.61
23554,6709,Main Course Item 30,Main Course,3,54.98,164.94
23555,6709,Main Course Item 31,Main Course,2,189.66,379.31
23556,6710,Main Course Item 41,Main Course,2,144.94,289.88
23557,6710,Starter Item 26,Starter,3,61.35,184.05
23558,6710,Beverage Item 5,Beverage,1,658.73,658.73
23559,6711,Beverage Item 27,Beverage,1,104.67,104.67
23560,6711,Beverage Item 20,Beverage,3,25.44,76.31
23561,6711,Dessert Item 25,Dessert,3,17.85,53.55
23562,6711,Starter Item 42,Starter,2,28.83,57.66
23563,6711,Main Course Item 21,Main Course,1,51.0,51.0
23564,6711,Dessert Item 43,Dessert,1,50.12,50.12
23565,6712,Beverage Item 13,Beverage,1,69.91,69.91
23566,6712,Dessert Item 19,Dessert,3,16.79,50.38
23567,6712,Starter Item 18,Starter,2,25.93,51.85
23568,6713,Dessert Item 21,Dessert,1,116.74,116.74
23569,6713,Dessert Item 40,Dessert,1,139.39,139.39
23570,6713,Beverage Item 4,Beverage,2,163.29,326.58
23571,6713,Beverage Item 19,Beverage,2,159.71,319.42
23572,6713,Beverage Item 14,Beverage,1,83.24,83.24
23573,6713,Starter Item 15,Starter,1,98.38,98.38
23574,6714,Beverage Item 31,Beverage,2,531.0,1062.01
23575,6715,Dessert Item 17,Dessert,1,65.84,65.84
23576,6715,Main Course Item 13,Main Course,1,56.11,56.11
23577,6715,Starter Item 38,Starter,3,18.66,55.98
23578,6716,Main Course Item 8,Main Course,3,127.66,382.97
23579,6716,Dessert Item 32,Dessert,3,18.17,54.51
23580,6716,Main Course Item 1,Main Course,2,187.54,375.08
23581,6717,Dessert Item 34,Dessert,3,16.12,48.37
23582,6717,Dessert Item 3,Dessert,2,25.0,50.0
23583,6717,Main Course Item 41,Main Course,2,25.0,50.0
23584,6717,Dessert Item 14,Dessert,2,25.0,50.0
23585,6717,Main Course Item 2,Main Course,2,25.0,50.0
23586,6717,Starter Item 45,Starter,2,25.0,50.0
23587,6718,Starter Item 36,Starter,2,110.39,220.79
23588,6718,Dessert Item 43,Dessert,1,134.94,134.94
23589,6719,Beverage Item 25,Beverage,3,61.77,185.3
23590,6719,Dessert Item 15,Dessert,1,88.08,88.08
23591,6719,Starter Item 5,Starter,3,148.84,446.51
23592,6720,Main Course Item 16,Main Course,1,94.03,94.03
23593,6720,Beverage Item 31,Beverage,3,86.14,258.42
23594,6720,Main Course Item 46,Main Course,1,63.79,63.79
23595,6720,Starter Item 20,Starter,3,89.12,267.35
23596,6721,Dessert Item 34,Dessert,3,41.86,125.59
23597,6721,Starter Item 46,Starter,1,117.11,117.11
23598,6721,Main Course Item 35,Main Course,3,121.86,365.57
23599,6721,Beverage Item 34,Beverage,1,63.53,63.53
23600,6721,Dessert Item 6,Dessert,2,75.46,150.91
23601,6722,Beverage Item 23,Beverage,1,165.5,165.5
23602,6722,Dessert Item 34,Dessert,2,54.47,108.93
23603,6722,Beverage Item 24,Beverage,1,443.42,443.42
23604,6723,Main Course Item 44,Main Course,1,-18.92,-18.92
23605,6723,Dessert Item 38,Dessert,1,50.0,50.0
23606,6723,Main Course Item 30,Main Course,1,50.0,50.0
23607,6723,Main Course Item 14,Main Course,3,16.67,50.0
23608,6723,Starter Item 39,Starter,2,25.0,50.0
23609,6723,Beverage Item 18,Beverage,3,16.67,50.0
23610,6724,Beverage Item 19,Beverage,3,124.77,374.32
23611,6724,Beverage Item 12,Beverage,3,60.18,180.53
23612,6724,Starter Item 26,Starter,1,61.53,61.53
23613,6724,Dessert Item 26,Dessert,1,61.07,61.07
23614,6724,Dessert Item 7,Dessert,2,27.89,55.78
23615,6725,Starter Item 13,Starter,2,55.97,111.93
23616,6725,Beverage Item 35,Beverage,3,103.93,311.79
23617,6725,Dessert Item 14,Dessert,1,173.66,173.66
23618,6725,Main Course Item 7,Main Course,3,34.52,103.57
23619,6725,Dessert Item 47,Dessert,1,237.31,237.31
23620,6726,Dessert Item 16,Dessert,2,155.55,311.09
23621,6726,Starter Item 4,Starter,1,112.42,112.42
23622,6726,Starter Item 19,Starter,2,50.13,100.25
23623,6726,Starter Item 27,Starter,1,147.0,147.0
23624,6726,Starter Item 24,Starter,3,31.92,95.75
23625,6726,Dessert Item 21,Dessert,1,51.76,51.76
23626,6727,Main Course Item 31,Main Course,2,177.59,355.17
23627,6728,Beverage Item 41,Beverage,2,58.5,117.01
23628,6728,Beverage Item 49,Beverage,2,281.76,563.51
23629,6729,Dessert Item 44,Dessert,3,42.63,127.9
23630,6729,Main Course Item 40,Main Course,2,35.98,71.96
23631,6730,Dessert Item 36,Dessert,3,35.2,105.59
23632,6730,Dessert Item 19,Dessert,2,50.92,101.84
23633,6730,Main Course Item 8,Main Course,1,53.4,53.4
23634,6730,Starter Item 5,Starter,3,17.53,52.6
23635,6730,Starter Item 26,Starter,1,50.81,50.81
23636,6730,Starter Item 27,Starter,1,52.4,52.4
23637,6731,Starter Item 3,Starter,1,170.76,170.76
23638,6731,Beverage Item 3,Beverage,2,57.81,115.62
23639,6731,Starter Item 42,Starter,2,25.46,50.92
23640,6732,Main Course Item 10,Main Course,2,183.76,367.51
23641,6732,Main Course Item 14,Main Course,1,238.87,238.87
23642,6732,Main Course Item 5,Main Course,2,42.72,85.43
23643,6732,Dessert Item 37,Dessert,1,486.69,486.69
23644,6733,Beverage Item 29,Beverage,3,25.33,76.0
23645,6733,Dessert Item 42,Dessert,1,112.06,112.06
23646,6733,Main Course Item 2,Main Course,1,860.7,860.7
23647,6734,Dessert Item 38,Dessert,2,127.79,255.57
23648,6734,Starter Item 41,Starter,2,125.79,251.57
23649,6734,Starter Item 21,Starter,2,36.36,72.71
23650,6734,Starter Item 14,Starter,1,74.05,74.05
23651,6735,Dessert Item 18,Dessert,3,100.67,302.02
23652,6735,Beverage Item 25,Beverage,3,100.64,301.93
23653,6735,Starter Item 45,Starter,2,33.22,66.45
23654,6735,Main Course Item 34,Main Course,1,59.93,59.93
23655,6735,Dessert Item 40,Dessert,1,50.07,50.07
23656,6735,Beverage Item 12,Beverage,2,25.04,50.08
23657,6736,Dessert Item 21,Dessert,2,269.34,538.68
23658,6737,Beverage Item 17,Beverage,1,77.79,77.79
23659,6737,Starter Item 12,Starter,1,85.65,85.65
23660,6737,Starter Item 49,Starter,2,32.41,64.82
23661,6737,Beverage Item 31,Beverage,3,19.59,58.77
23662,6737,Dessert Item 48,Dessert,2,25.32,50.64
23663,6737,Main Course Item 15,Main Course,1,54.5,54.5
23664,6738,Beverage Item 32,Beverage,3,114.82,344.46
23665,6738,Main Course Item 34,Main Course,3,97.51,292.52
23666,6738,Dessert Item 18,Dessert,3,116.71,350.13
23667,6739,Dessert Item 42,Dessert,3,-27.01,-81.03
23668,6739,Dessert Item 21,Dessert,2,25.0,50.0
23669,6739,Dessert Item 19,Dessert,2,25.0,50.0
23670,6739,Beverage Item 47,Beverage,2,25.0,50.0
23671,6739,Main Course Item 35,Main Course,3,16.67,50.0
23672,6739,Starter Item 45,Starter,1,50.0,50.0
23673,6740,Main Course Item 30,Main Course,1,130.73,130.73
23674,6740,Starter Item 4,Starter,3,34.1,102.29
23675,6740,Main Course Item 35,Main Course,1,342.71,342.71
23676,6740,Dessert Item 23,Dessert,3,47.46,142.38
23677,6740,Dessert Item 21,Dessert,2,37.21,74.41
23678,6740,Beverage Item 22,Beverage,1,162.04,162.04
23679,6741,Main Course Item 18,Main Course,3,28.86,86.59
23680,6741,Main Course Item 25,Main Course,2,52.69,105.39
23681,6741,Main Course Item 6,Main Course,2,34.5,68.99
23682,6741,Dessert Item 29,Dessert,2,305.03,610.06
23683,6742,Starter Item 43,Starter,2,471.59,943.18
23684,6743,Beverage Item 9,Beverage,2,584.9,1169.8
23685,6744,Starter Item 2,Starter,1,270.9,270.9
23686,6744,Beverage Item 40,Beverage,2,69.39,138.78
23687,6744,Main Course Item 18,Main Course,1,79.35,79.35
23688,6744,Dessert Item 22,Dessert,3,40.22,120.66
23689,6745,Main Course Item 16,Main Course,1,268.59,268.59
23690,6745,Dessert Item 46,Dessert,3,104.61,313.83
23691,6745,Beverage Item 48,Beverage,2,115.41,230.82
23692,6745,Beverage Item 20,Beverage,1,170.49,170.49
23693,6746,Starter Item 1,Starter,3,60.83,182.49
23694,6746,Dessert Item 46,Dessert,3,82.0,246.0
23695,6746,Dessert Item 5,Dessert,2,55.95,111.9
23696,6746,Beverage Item 3,Beverage,3,118.14,354.43
23697,6747,Starter Item 38,Starter,3,119.43,358.29
23698,6747,Starter Item 14,Starter,3,111.6,334.81
23699,6747,Beverage Item 27,Beverage,3,65.51,196.53
23700,6747,Starter Item 33,Starter,2,45.27,90.53
23701,6747,Main Course Item 44,Main Course,2,28.46,56.93
23702,6747,Starter Item 15,Starter,1,57.3,57.3
23703,6748,Starter Item 5,Starter,2,133.52,267.05
23704,6748,Beverage Item 27,Beverage,1,372.84,372.84
23705,6748,Dessert Item 33,Dessert,2,74.63,149.26
23706,6749,Starter Item 36,Starter,1,102.2,102.2
23707,6749,Beverage Item 16,Beverage,1,323.93,323.93
23708,6749,Main Course Item 38,Main Course,2,180.61,361.23
23709,6749,Dessert Item 9,Dessert,2,31.69,63.37
23710,6749,Main Course Item 15,Main Course,1,85.57,85.57
23711,6749,Starter Item 19,Starter,1,55.04,55.04
23712,6750,Dessert Item 19,Dessert,1,377.3,377.3
23713,6751,Starter Item 2,Starter,3,49.33,147.99
23714,6751,Main Course Item 23,Main Course,2,52.7,105.4
23715,6751,Starter Item 25,Starter,1,225.77,225.77
23716,6751,Main Course Item 40,Main Course,1,227.02,227.02
23717,6751,Main Course Item 47,Main Course,2,33.77,67.54
23718,6751,Dessert Item 46,Dessert,1,81.97,81.97
23719,6752,Starter Item 12,Starter,3,47.71,143.14
23720,6752,Beverage Item 9,Beverage,1,220.24,220.24
23721,6752,Dessert Item 19,Dessert,1,724.72,724.72
23722,6753,Beverage Item 48,Beverage,1,315.78,315.78
23723,6753,Starter Item 33,Starter,3,183.58,550.74
23724,6754,Beverage Item 46,Beverage,3,16.93,50.79
23725,6754,Starter Item 29,Starter,1,52.75,52.75
23726,6754,Dessert Item 2,Dessert,3,17.29,51.87
23727,6754,Beverage Item 27,Beverage,2,25.82,51.64
23728,6754,Dessert Item 37,Dessert,1,50.33,50.33
23729,6754,Starter Item 25,Starter,2,25.03,50.06
23730,6755,Dessert Item 9,Dessert,1,818.03,818.03
23731,6756,Dessert Item 43,Dessert,1,614.23,614.23
23732,6757,Starter Item 2,Starter,2,33.06,66.12
23733,6757,Main Course Item 20,Main Course,3,79.52,238.56
23734,6757,Main Course Item 21,Main Course,3,17.36,52.08
23735,6757,Main Course Item 22,Main Course,2,25.47,50.95
23736,6757,Beverage Item 9,Beverage,3,16.84,50.52
23737,6757,Beverage Item 20,Beverage,3,16.78,50.34
23738,6758,Dessert Item 39,Dessert,1,185.63,185.63
23739,6758,Starter Item 37,Starter,1,227.08,227.08
23740,6759,Main Course Item 44,Main Course,3,14.4,43.21
23741,6759,Dessert Item 49,Dessert,1,50.0,50.0
23742,6759,Starter Item 9,Starter,2,25.0,50.0
23743,6759,Dessert Item 42,Dessert,1,50.0,50.0
23744,6759,Beverage Item 27,Beverage,3,16.67,50.0
23745,6759,Dessert Item 39,Dessert,2,25.0,50.0
23746,6760,Starter Item 48,Starter,1,382.05,382.05
23747,6760,Beverage Item 22,Beverage,3,58.93,176.79
23748,6760,Starter Item 45,Starter,3,58.02,174.05
23749,6761,Dessert Item 47,Dessert,2,-25.01,-50.02
23750,6761,Beverage Item 29,Beverage,3,16.67,50.0
23751,6761,Main Course Item 41,Main Course,2,25.0,50.0
23752,6761,Starter Item 34,Starter,3,16.67,50.0
23753,6761,Dessert Item 29,Dessert,1,50.0,50.0
23754,6761,Main Course Item 18,Main Course,2,25.0,50.0
23755,6762,Dessert Item 24,Dessert,1,640.7,640.7
23756,6763,Main Course Item 26,Main Course,1,94.01,94.01
23757,6763,Main Course Item 40,Main Course,3,20.86,62.59
23758,6763,Starter Item 4,Starter,2,26.27,52.55
23759,6763,Starter Item 5,Starter,1,52.55,52.55
23760,6764,Starter Item 48,Starter,1,-47.02,-47.02
23761,6764,Dessert Item 16,Dessert,2,25.0,50.0
23762,6764,Main Course Item 8,Main Course,3,16.67,50.0
23763,6764,Dessert Item 39,Dessert,3,16.67,50.0
23764,6764,Starter Item 26,Starter,1,50.0,50.0
23765,6764,Dessert Item 41,Dessert,1,50.0,50.0
23766,6765,Starter Item 49,Starter,3,11.3,33.9
23767,6765,Dessert Item 45,Dessert,1,50.0,50.0
23768,6765,Starter Item 32,Starter,2,25.0,50.0
23769,6765,Starter Item 10,Starter,1,50.0,50.0
23770,6766,Main Course Item 23,Main Course,3,99.1,297.31
23771,6766,Dessert Item 37,Dessert,3,108.42,325.27
23772,6766,Beverage Item 38,Beverage,3,53.8,161.39
23773,6767,Main Course Item 37,Main Course,1,393.85,393.85
23774,6767,Starter Item 38,Starter,2,38.85,77.7
23775,6767,Dessert Item 49,Dessert,1,107.1,107.1
